id,name,type,mode,octave,inversion,split,,,,
29542,C-6-ii#-V#-ii-V-156,progression,ii#-V#-ii-V,6,156,train,,,,
29543,B-4-I-IV7-iii-VI7-105,progression,I-IV7-iii-VI7,4,105,train,,,,
29544,C#-3-ii#-V#-ii-V-35,progression,ii#-V#-ii-V,3,35,train,,,,
29545,G-3-I-i#-ii-V-139,progression,I-i#-ii-V,3,139,train,,,,
29546,A-4-ii#-V#-ii-V-82,progression,ii#-V#-ii-V,4,82,train,,,,
29547,C-6-I-IV7-iii-VI7-96,progression,I-IV7-iii-VI7,6,96,train,,,,
29548,Ab-2-i-vi-ii-V-min-166,progression,i-vi-ii-V-min,2,166,train,,,,
29549,F-6-i-vi-ii-V-min-113,progression,i-vi-ii-V-min,6,113,train,,,,
29550,C#-2-iii-VI-ii-V-80,progression,iii-VI-ii-V,2,80,train,,,,
29551,F-7-iii-VI-ii-V-221,progression,iii-VI-ii-V,7,221,train,,,,
29552,C#-2-I-i#-ii-V-136,progression,I-i#-ii-V,2,136,train,,,,
29553,B-6-I-i#-ii-V-125,progression,I-i#-ii-V,6,125,train,,,,
29554,F#-2-ii#-V#-ii-V-249,progression,ii#-V#-ii-V,2,249,train,,,,
29555,F#-6-i-vi-ii-V-min-135,progression,i-vi-ii-V-min,6,135,train,,,,
29556,A-6-I-VI-ii-V-maj-147,progression,I-VI-ii-V-maj,6,147,train,,,,
29557,B-4-I-IV7-iii-VI7-73,progression,I-IV7-iii-VI7,4,73,train,,,,
29558,E-7-i-vi-ii-V-min-163,progression,i-vi-ii-V-min,7,163,train,,,,
29559,G-2-I-i#-ii-V-99,progression,I-i#-ii-V,2,99,test,,,,
29560,Ab-7-i-vi-ii-V-min-110,progression,i-vi-ii-V-min,7,110,test,,,,
29561,F#-7-iii-VI-ii-V-148,progression,iii-VI-ii-V,7,148,train,,,,
29562,F#-6-ii-V-I-maj-29,progression,ii-V-I-maj,6,29,train,,,,
29563,A-2-iii-VI-ii-V-68,progression,iii-VI-ii-V,2,68,train,,,,
29564,B-1-ii#-V#-ii-V-120,progression,ii#-V#-ii-V,1,120,train,,,,
29565,F-1-I-i#-ii-V-203,progression,I-i#-ii-V,1,203,train,,,,
29566,C-6-iii-VI-ii-V-186,progression,iii-VI-ii-V,6,186,train,,,,
29567,E-5-i-vi-ii-V-min-166,progression,i-vi-ii-V-min,5,166,train,,,,
29568,Ab-3-i-vi-ii-V-min-96,progression,i-vi-ii-V-min,3,96,validation,,,,
29569,Bb-5-iii-VI-ii-V-178,progression,iii-VI-ii-V,5,178,train,,,,
29570,B-7-ii-triV-I-35,progression,ii-triV-I,7,35,train,,,,
29571,G-1-I-IV7-iii-VI7-77,progression,I-IV7-iii-VI7,1,77,train,,,,
29572,Ab-6-I-VI-ii-V-maj-37,progression,I-VI-ii-V-maj,6,37,train,,,,
29573,Eb-5-iii-VI-ii-V-243,progression,iii-VI-ii-V,5,243,train,,,,
29574,F-2-iii-VI-ii-V-48,progression,iii-VI-ii-V,2,48,test,,,,
29575,B-2-ii#-V#-ii-V-126,progression,ii#-V#-ii-V,2,126,train,,,,
29576,F-1-ii#-V#-ii-V-35,progression,ii#-V#-ii-V,1,35,train,,,,
29577,Bb-3-ii-V-i-min-23,progression,ii-V-i-min,3,23,train,,,,
29578,A-5-ii-V-I-maj-17,progression,ii-V-I-maj,5,17,train,,,,
29579,G-5-I-VI-ii-V-maj-120,progression,I-VI-ii-V-maj,5,120,train,,,,
29580,Bb-4-I-i#-ii-V-0,progression,I-i#-ii-V,4,0,train,,,,
29581,A-2-I-i#-ii-V-197,progression,I-i#-ii-V,2,197,train,,,,
29582,B-7-iii-VI-ii-V-21,progression,iii-VI-ii-V,7,21,train,,,,
29583,C#-5-iii-VI-ii-V-52,progression,iii-VI-ii-V,5,52,train,,,,
29584,E-5-I-IV7-iii-VI7-91,progression,I-IV7-iii-VI7,5,91,train,,,,
29585,C#-6-I-IV7-iii-VI7-145,progression,I-IV7-iii-VI7,6,145,train,,,,
29586,F-5-I-VI-ii-V-maj-31,progression,I-VI-ii-V-maj,5,31,train,,,,
29587,Bb-4-ii#-V#-ii-V-46,progression,ii#-V#-ii-V,4,46,test,,,,
29588,E-3-iii-VI-ii-V-4,progression,iii-VI-ii-V,3,4,train,,,,
29589,C#-5-ii-V-I-maj-13,progression,ii-V-I-maj,5,13,train,,,,
29590,E-6-ii#-V#-ii-V-157,progression,ii#-V#-ii-V,6,157,train,,,,
29591,F-2-I-i#-ii-V-43,progression,I-i#-ii-V,2,43,test,,,,
29592,C-5-i-vi-ii-V-min-57,progression,i-vi-ii-V-min,5,57,train,,,,
29593,A-7-I-i#-ii-V-186,progression,I-i#-ii-V,7,186,train,,,,
29594,Bb-3-ii#-V#-ii-V-252,progression,ii#-V#-ii-V,3,252,train,,,,
29595,Bb-4-i-vi-ii-V-min-59,progression,i-vi-ii-V-min,4,59,train,,,,
29596,Eb-7-i-vi-ii-V-min-74,progression,i-vi-ii-V-min,7,74,train,,,,
29597,A-5-I-IV7-iii-VI7-237,progression,I-IV7-iii-VI7,5,237,validation,,,,
29598,Ab-1-I-IV7-iii-VI7-246,progression,I-IV7-iii-VI7,1,246,train,,,,
29599,Eb-1-ii#-V#-ii-V-39,progression,ii#-V#-ii-V,1,39,train,,,,
29600,E-2-ii#-V#-ii-V-124,progression,ii#-V#-ii-V,2,124,train,,,,
29601,E-4-ii-triV-I-24,progression,ii-triV-I,4,24,train,,,,
29602,F-3-ii#-V#-ii-V-50,progression,ii#-V#-ii-V,3,50,train,,,,
29603,B-3-I-VI-ii-V-maj-202,progression,I-VI-ii-V-maj,3,202,validation,,,,
29604,Eb-3-I-i#-ii-V-125,progression,I-i#-ii-V,3,125,train,,,,
29605,C-4-iii-VI-ii-V-16,progression,iii-VI-ii-V,4,16,train,,,,
29606,C-3-I-IV7-iii-VI7-94,progression,I-IV7-iii-VI7,3,94,train,,,,
29607,F#-6-I-VI-ii-V-maj-239,progression,I-VI-ii-V-maj,6,239,test,,,,
29608,C-6-I-VI-ii-V-maj-196,progression,I-VI-ii-V-maj,6,196,train,,,,
29609,C#-3-ii#-V#-ii-V-122,progression,ii#-V#-ii-V,3,122,train,,,,
29610,C#-7-ii-triV-I-60,progression,ii-triV-I,7,60,train,,,,
29611,Ab-5-ii-triV-I-27,progression,ii-triV-I,5,27,train,,,,
29612,F-1-ii#-V#-ii-V-77,progression,ii#-V#-ii-V,1,77,train,,,,
29613,F#-7-i-vi-ii-V-min-161,progression,i-vi-ii-V-min,7,161,train,,,,
29614,Bb-2-I-IV7-iii-VI7-122,progression,I-IV7-iii-VI7,2,122,train,,,,
29615,C-3-i-vi-ii-V-min-113,progression,i-vi-ii-V-min,3,113,train,,,,
29616,F#-6-ii#-V#-ii-V-61,progression,ii#-V#-ii-V,6,61,train,,,,
29617,B-6-iii-VI-ii-V-208,progression,iii-VI-ii-V,6,208,train,,,,
29618,A-7-i-vi-ii-V-min-218,progression,i-vi-ii-V-min,7,218,train,,,,
29619,C#-4-I-IV7-iii-VI7-23,progression,I-IV7-iii-VI7,4,23,train,,,,
29620,E-2-I-i#-ii-V-83,progression,I-i#-ii-V,2,83,train,,,,
29621,G-7-I-VI-ii-V-maj-137,progression,I-VI-ii-V-maj,7,137,train,,,,
29622,Eb-6-I-VI-ii-V-maj-145,progression,I-VI-ii-V-maj,6,145,train,,,,
29623,F#-6-I-i#-ii-V-227,progression,I-i#-ii-V,6,227,train,,,,
29624,Ab-6-iii-VI-ii-V-159,progression,iii-VI-ii-V,6,159,train,,,,
29625,A-5-i-vi-ii-V-min-12,progression,i-vi-ii-V-min,5,12,test,,,,
29626,Ab-3-I-IV7-iii-VI7-109,progression,I-IV7-iii-VI7,3,109,validation,,,,
29627,F#-6-I-i#-ii-V-173,progression,I-i#-ii-V,6,173,train,,,,
29628,Ab-6-I-IV7-iii-VI7-16,progression,I-IV7-iii-VI7,6,16,train,,,,
29629,E-6-ii-V-i-min-61,progression,ii-V-i-min,6,61,train,,,,
29630,Ab-6-i-vi-ii-V-min-213,progression,i-vi-ii-V-min,6,213,train,,,,
29631,Ab-7-i-vi-ii-V-min-100,progression,i-vi-ii-V-min,7,100,train,,,,
29632,C#-2-ii-triV-I-27,progression,ii-triV-I,2,27,train,,,,
29633,D-6-I-VI-ii-V-maj-254,progression,I-VI-ii-V-maj,6,254,validation,,,,
29634,Eb-3-i-vi-ii-V-min-1,progression,i-vi-ii-V-min,3,1,train,,,,
29635,F-6-ii#-V#-ii-V-15,progression,ii#-V#-ii-V,6,15,train,,,,
29636,Bb-2-iii-VI-ii-V-30,progression,iii-VI-ii-V,2,30,train,,,,
29637,D-2-i-vi-ii-V-min-18,progression,i-vi-ii-V-min,2,18,train,,,,
29638,B-5-I-i#-ii-V-230,progression,I-i#-ii-V,5,230,test,,,,
29639,C#-1-iii-VI-ii-V-41,progression,iii-VI-ii-V,1,41,train,,,,
29640,C-4-I-VI-ii-V-maj-101,progression,I-VI-ii-V-maj,4,101,train,,,,
29641,A-1-ii-V-I-maj-8,progression,ii-V-I-maj,1,8,train,,,,
29642,D-1-i-vi-ii-V-min-62,progression,i-vi-ii-V-min,1,62,test,,,,
29643,B-7-i-vi-ii-V-min-102,progression,i-vi-ii-V-min,7,102,train,,,,
29644,D-3-ii-V-I-maj-18,progression,ii-V-I-maj,3,18,train,,,,
29645,C-7-ii#-V#-ii-V-147,progression,ii#-V#-ii-V,7,147,train,,,,
29646,F-3-ii-V-i-min-31,progression,ii-V-i-min,3,31,train,,,,
29647,Bb-3-I-i#-ii-V-111,progression,I-i#-ii-V,3,111,train,,,,
29648,A-1-I-i#-ii-V-74,progression,I-i#-ii-V,1,74,train,,,,
29649,F#-3-I-VI-ii-V-maj-184,progression,I-VI-ii-V-maj,3,184,train,,,,
29650,G-6-ii-V-I-maj-43,progression,ii-V-I-maj,6,43,validation,,,,
29651,Ab-5-iii-VI-ii-V-92,progression,iii-VI-ii-V,5,92,train,,,,
29652,G-4-I-IV7-iii-VI7-62,progression,I-IV7-iii-VI7,4,62,test,,,,
29653,Ab-3-i-vi-ii-V-min-25,progression,i-vi-ii-V-min,3,25,train,,,,
29654,E-5-ii#-V#-ii-V-136,progression,ii#-V#-ii-V,5,136,validation,,,,
29655,D-6-iii-VI-ii-V-45,progression,iii-VI-ii-V,6,45,train,,,,
29656,Ab-2-I-i#-ii-V-250,progression,I-i#-ii-V,2,250,train,,,,
29657,Ab-3-I-IV7-iii-VI7-60,progression,I-IV7-iii-VI7,3,60,train,,,,
29658,G-4-iii-VI-ii-V-192,progression,iii-VI-ii-V,4,192,train,,,,
29659,G-5-iii-VI-ii-V-8,progression,iii-VI-ii-V,5,8,train,,,,
29660,C-4-I-VI-ii-V-maj-126,progression,I-VI-ii-V-maj,4,126,test,,,,
29661,F-2-I-i#-ii-V-60,progression,I-i#-ii-V,2,60,train,,,,
29662,G-3-I-IV7-iii-VI7-92,progression,I-IV7-iii-VI7,3,92,train,,,,
29663,F-4-I-IV7-iii-VI7-46,progression,I-IV7-iii-VI7,4,46,train,,,,
29664,Eb-1-I-i#-ii-V-62,progression,I-i#-ii-V,1,62,train,,,,
29665,D-4-iii-VI-ii-V-157,progression,iii-VI-ii-V,4,157,train,,,,
29666,F-2-i-vi-ii-V-min-107,progression,i-vi-ii-V-min,2,107,train,,,,
29667,C-1-I-IV7-iii-VI7-30,progression,I-IV7-iii-VI7,1,30,train,,,,
29668,E-5-I-IV7-iii-VI7-200,progression,I-IV7-iii-VI7,5,200,train,,,,
29669,Ab-2-iii-VI-ii-V-137,progression,iii-VI-ii-V,2,137,validation,,,,
29670,G-2-I-VI-ii-V-maj-139,progression,I-VI-ii-V-maj,2,139,train,,,,
29671,D-4-i-vi-ii-V-min-93,progression,i-vi-ii-V-min,4,93,validation,,,,
29672,F#-2-ii#-V#-ii-V-5,progression,ii#-V#-ii-V,2,5,train,,,,
29673,C-5-ii-triV-I-6,progression,ii-triV-I,5,6,train,,,,
29674,B-5-iii-VI-ii-V-213,progression,iii-VI-ii-V,5,213,train,,,,
29675,F#-4-iii-VI-ii-V-164,progression,iii-VI-ii-V,4,164,train,,,,
29676,F#-6-I-IV7-iii-VI7-26,progression,I-IV7-iii-VI7,6,26,test,,,,
29677,Eb-5-ii#-V#-ii-V-252,progression,ii#-V#-ii-V,5,252,validation,,,,
29678,Ab-3-ii#-V#-ii-V-197,progression,ii#-V#-ii-V,3,197,train,,,,
29679,C-3-I-i#-ii-V-207,progression,I-i#-ii-V,3,207,train,,,,
29680,G-2-I-i#-ii-V-136,progression,I-i#-ii-V,2,136,train,,,,
29681,C-3-ii-triV-I-55,progression,ii-triV-I,3,55,test,,,,
29682,Ab-3-i-vi-ii-V-min-23,progression,i-vi-ii-V-min,3,23,test,,,,
29683,Eb-3-I-IV7-iii-VI7-109,progression,I-IV7-iii-VI7,3,109,train,,,,
29684,C#-1-I-VI-ii-V-maj-85,progression,I-VI-ii-V-maj,1,85,train,,,,
29685,B-3-I-i#-ii-V-230,progression,I-i#-ii-V,3,230,train,,,,
29686,A-4-iii-VI-ii-V-8,progression,iii-VI-ii-V,4,8,train,,,,
29687,C-7-I-VI-ii-V-maj-138,progression,I-VI-ii-V-maj,7,138,train,,,,
29688,D-2-iii-VI-ii-V-8,progression,iii-VI-ii-V,2,8,train,,,,
29689,Bb-2-I-VI-ii-V-maj-27,progression,I-VI-ii-V-maj,2,27,train,,,,
29690,C-6-iii-VI-ii-V-131,progression,iii-VI-ii-V,6,131,validation,,,,
29691,D-1-iii-VI-ii-V-121,progression,iii-VI-ii-V,1,121,train,,,,
29692,Ab-2-I-VI-ii-V-maj-142,progression,I-VI-ii-V-maj,2,142,train,,,,
29693,D-1-iii-VI-ii-V-243,progression,iii-VI-ii-V,1,243,train,,,,
29694,D-6-ii-triV-I-50,progression,ii-triV-I,6,50,test,,,,
29695,C#-7-ii-V-i-min-41,progression,ii-V-i-min,7,41,train,,,,
29696,F#-4-I-i#-ii-V-2,progression,I-i#-ii-V,4,2,train,,,,
29697,B-1-I-IV7-iii-VI7-251,progression,I-IV7-iii-VI7,1,251,train,,,,
29698,A-6-iii-VI-ii-V-10,progression,iii-VI-ii-V,6,10,train,,,,
29699,F#-4-I-i#-ii-V-144,progression,I-i#-ii-V,4,144,train,,,,
29700,C-6-ii-triV-I-17,progression,ii-triV-I,6,17,train,,,,
29701,D-5-I-VI-ii-V-maj-46,progression,I-VI-ii-V-maj,5,46,train,,,,
29702,D-1-I-i#-ii-V-198,progression,I-i#-ii-V,1,198,train,,,,
29703,D-7-I-IV7-iii-VI7-31,progression,I-IV7-iii-VI7,7,31,train,,,,
29704,F-7-I-IV7-iii-VI7-187,progression,I-IV7-iii-VI7,7,187,train,,,,
29705,A-4-I-VI-ii-V-maj-254,progression,I-VI-ii-V-maj,4,254,train,,,,
29706,B-4-i-vi-ii-V-min-106,progression,i-vi-ii-V-min,4,106,test,,,,
29707,D-6-I-VI-ii-V-maj-185,progression,I-VI-ii-V-maj,6,185,train,,,,
29708,Eb-4-i-vi-ii-V-min-59,progression,i-vi-ii-V-min,4,59,train,,,,
29709,Eb-6-ii-V-i-min-8,progression,ii-V-i-min,6,8,train,,,,
29710,A-6-iii-VI-ii-V-92,progression,iii-VI-ii-V,6,92,train,,,,
29711,F#-1-I-i#-ii-V-54,progression,I-i#-ii-V,1,54,validation,,,,
29712,C#-2-ii#-V#-ii-V-254,progression,ii#-V#-ii-V,2,254,train,,,,
29713,Eb-4-I-IV7-iii-VI7-142,progression,I-IV7-iii-VI7,4,142,train,,,,
29714,C#-7-I-IV7-iii-VI7-21,progression,I-IV7-iii-VI7,7,21,train,,,,
29715,Bb-1-I-i#-ii-V-94,progression,I-i#-ii-V,1,94,train,,,,
29716,F#-7-I-IV7-iii-VI7-28,progression,I-IV7-iii-VI7,7,28,train,,,,
29717,Ab-7-I-i#-ii-V-3,progression,I-i#-ii-V,7,3,train,,,,
29718,Eb-4-I-i#-ii-V-25,progression,I-i#-ii-V,4,25,train,,,,
29719,C#-4-ii#-V#-ii-V-106,progression,ii#-V#-ii-V,4,106,train,,,,
29720,A-1-I-i#-ii-V-212,progression,I-i#-ii-V,1,212,train,,,,
29721,C-4-iii-VI-ii-V-0,progression,iii-VI-ii-V,4,0,train,,,,
29722,C#-5-I-VI-ii-V-maj-15,progression,I-VI-ii-V-maj,5,15,train,,,,
29723,B-7-I-i#-ii-V-100,progression,I-i#-ii-V,7,100,train,,,,
29724,D-7-ii#-V#-ii-V-211,progression,ii#-V#-ii-V,7,211,train,,,,
29725,C#-1-I-i#-ii-V-152,progression,I-i#-ii-V,1,152,train,,,,
29726,Ab-5-ii-V-i-min-58,progression,ii-V-i-min,5,58,train,,,,
29727,C#-1-I-VI-ii-V-maj-83,progression,I-VI-ii-V-maj,1,83,train,,,,
29728,A-2-i-vi-ii-V-min-97,progression,i-vi-ii-V-min,2,97,train,,,,
29729,G-1-ii-triV-I-52,progression,ii-triV-I,1,52,train,,,,
29730,Eb-6-I-IV7-iii-VI7-190,progression,I-IV7-iii-VI7,6,190,train,,,,
29731,C#-6-iii-VI-ii-V-190,progression,iii-VI-ii-V,6,190,train,,,,
29732,Bb-6-i-vi-ii-V-min-32,progression,i-vi-ii-V-min,6,32,train,,,,
29733,A-7-I-IV7-iii-VI7-221,progression,I-IV7-iii-VI7,7,221,train,,,,
29734,G-6-I-VI-ii-V-maj-107,progression,I-VI-ii-V-maj,6,107,train,,,,
29735,E-5-i-vi-ii-V-min-6,progression,i-vi-ii-V-min,5,6,train,,,,
29736,E-3-I-i#-ii-V-249,progression,I-i#-ii-V,3,249,train,,,,
29737,Ab-7-ii#-V#-ii-V-208,progression,ii#-V#-ii-V,7,208,test,,,,
29738,D-6-ii-V-i-min-18,progression,ii-V-i-min,6,18,validation,,,,
29739,G-1-ii-V-i-min-5,progression,ii-V-i-min,1,5,train,,,,
29740,G-2-iii-VI-ii-V-195,progression,iii-VI-ii-V,2,195,train,,,,
29741,E-4-i-vi-ii-V-min-77,progression,i-vi-ii-V-min,4,77,validation,,,,
29742,Ab-3-iii-VI-ii-V-245,progression,iii-VI-ii-V,3,245,train,,,,
29743,C#-1-i-vi-ii-V-min-101,progression,i-vi-ii-V-min,1,101,train,,,,
29744,Bb-3-ii#-V#-ii-V-215,progression,ii#-V#-ii-V,3,215,train,,,,
29745,F-7-I-IV7-iii-VI7-225,progression,I-IV7-iii-VI7,7,225,test,,,,
29746,D-5-I-IV7-iii-VI7-65,progression,I-IV7-iii-VI7,5,65,train,,,,
29747,F#-4-ii#-V#-ii-V-76,progression,ii#-V#-ii-V,4,76,test,,,,
29748,A-7-iii-VI-ii-V-136,progression,iii-VI-ii-V,7,136,train,,,,
29749,A-1-ii-triV-I-59,progression,ii-triV-I,1,59,test,,,,
29750,E-6-ii#-V#-ii-V-24,progression,ii#-V#-ii-V,6,24,train,,,,
29751,C-4-ii-V-i-min-0,progression,ii-V-i-min,4,0,train,,,,
29752,Bb-1-ii#-V#-ii-V-11,progression,ii#-V#-ii-V,1,11,train,,,,
29753,A-2-iii-VI-ii-V-47,progression,iii-VI-ii-V,2,47,train,,,,
29754,G-4-I-VI-ii-V-maj-21,progression,I-VI-ii-V-maj,4,21,train,,,,
29755,F-4-i-vi-ii-V-min-2,progression,i-vi-ii-V-min,4,2,train,,,,
29756,G-4-i-vi-ii-V-min-60,progression,i-vi-ii-V-min,4,60,train,,,,
29757,Eb-7-ii#-V#-ii-V-144,progression,ii#-V#-ii-V,7,144,train,,,,
29758,E-4-I-IV7-iii-VI7-20,progression,I-IV7-iii-VI7,4,20,train,,,,
29759,E-6-ii-V-i-min-49,progression,ii-V-i-min,6,49,train,,,,
29760,B-4-ii-triV-I-31,progression,ii-triV-I,4,31,train,,,,
29761,E-7-iii-VI-ii-V-179,progression,iii-VI-ii-V,7,179,train,,,,
29762,C-6-ii#-V#-ii-V-181,progression,ii#-V#-ii-V,6,181,train,,,,
29763,Eb-4-I-IV7-iii-VI7-124,progression,I-IV7-iii-VI7,4,124,train,,,,
29764,E-4-ii#-V#-ii-V-194,progression,ii#-V#-ii-V,4,194,train,,,,
29765,D-1-I-i#-ii-V-4,progression,I-i#-ii-V,1,4,train,,,,
29766,Ab-5-ii#-V#-ii-V-104,progression,ii#-V#-ii-V,5,104,train,,,,
29767,C#-4-iii-VI-ii-V-244,progression,iii-VI-ii-V,4,244,train,,,,
29768,F-7-I-IV7-iii-VI7-96,progression,I-IV7-iii-VI7,7,96,test,,,,
29769,C-1-iii-VI-ii-V-57,progression,iii-VI-ii-V,1,57,train,,,,
29770,G-5-I-VI-ii-V-maj-215,progression,I-VI-ii-V-maj,5,215,train,,,,
29771,C#-4-iii-VI-ii-V-21,progression,iii-VI-ii-V,4,21,validation,,,,
29772,G-7-I-i#-ii-V-231,progression,I-i#-ii-V,7,231,validation,,,,
29773,F#-6-i-vi-ii-V-min-149,progression,i-vi-ii-V-min,6,149,train,,,,
29774,E-5-I-i#-ii-V-154,progression,I-i#-ii-V,5,154,train,,,,
29775,Ab-6-ii#-V#-ii-V-194,progression,ii#-V#-ii-V,6,194,train,,,,
29776,Eb-1-i-vi-ii-V-min-8,progression,i-vi-ii-V-min,1,8,train,,,,
29777,C#-1-I-IV7-iii-VI7-212,progression,I-IV7-iii-VI7,1,212,train,,,,
29778,D-2-ii-V-I-maj-35,progression,ii-V-I-maj,2,35,train,,,,
29779,C-8-I-i#-ii-V-233,progression,I-i#-ii-V,8,233,train,,,,
29780,G-4-I-i#-ii-V-221,progression,I-i#-ii-V,4,221,train,,,,
29781,Bb-7-i-vi-ii-V-min-120,progression,i-vi-ii-V-min,7,120,test,,,,
29782,C#-3-ii-triV-I-5,progression,ii-triV-I,3,5,train,,,,
29783,Ab-7-ii#-V#-ii-V-108,progression,ii#-V#-ii-V,7,108,train,,,,
29784,C#-1-I-IV7-iii-VI7-128,progression,I-IV7-iii-VI7,1,128,train,,,,
29785,C#-7-ii-V-I-maj-60,progression,ii-V-I-maj,7,60,train,,,,
29786,D-4-i-vi-ii-V-min-54,progression,i-vi-ii-V-min,4,54,train,,,,
29787,D-1-I-i#-ii-V-225,progression,I-i#-ii-V,1,225,train,,,,
29788,Bb-6-I-i#-ii-V-188,progression,I-i#-ii-V,6,188,train,,,,
29789,F#-5-ii#-V#-ii-V-15,progression,ii#-V#-ii-V,5,15,train,,,,
29790,B-3-I-VI-ii-V-maj-163,progression,I-VI-ii-V-maj,3,163,test,,,,
29791,A-3-ii-V-I-maj-51,progression,ii-V-I-maj,3,51,train,,,,
29792,F#-2-I-IV7-iii-VI7-77,progression,I-IV7-iii-VI7,2,77,test,,,,
29793,Bb-1-iii-VI-ii-V-178,progression,iii-VI-ii-V,1,178,train,,,,
29794,C-5-I-i#-ii-V-101,progression,I-i#-ii-V,5,101,train,,,,
29795,F#-1-I-i#-ii-V-182,progression,I-i#-ii-V,1,182,validation,,,,
29796,Eb-7-i-vi-ii-V-min-193,progression,i-vi-ii-V-min,7,193,train,,,,
29797,A-1-iii-VI-ii-V-226,progression,iii-VI-ii-V,1,226,train,,,,
29798,E-1-ii#-V#-ii-V-67,progression,ii#-V#-ii-V,1,67,train,,,,
29799,D-2-i-vi-ii-V-min-161,progression,i-vi-ii-V-min,2,161,train,,,,
29800,B-2-ii-V-I-maj-14,progression,ii-V-I-maj,2,14,test,,,,
29801,F#-1-i-vi-ii-V-min-164,progression,i-vi-ii-V-min,1,164,train,,,,
29802,F#-5-ii#-V#-ii-V-61,progression,ii#-V#-ii-V,5,61,train,,,,
29803,B-2-I-IV7-iii-VI7-214,progression,I-IV7-iii-VI7,2,214,train,,,,
29804,A-3-iii-VI-ii-V-248,progression,iii-VI-ii-V,3,248,train,,,,
29805,C#-1-I-VI-ii-V-maj-195,progression,I-VI-ii-V-maj,1,195,train,,,,
29806,E-4-iii-VI-ii-V-182,progression,iii-VI-ii-V,4,182,train,,,,
29807,B-4-I-IV7-iii-VI7-218,progression,I-IV7-iii-VI7,4,218,train,,,,
29808,Bb-5-ii#-V#-ii-V-230,progression,ii#-V#-ii-V,5,230,train,,,,
29809,A-2-ii-triV-I-14,progression,ii-triV-I,2,14,train,,,,
29810,F-3-ii-V-I-maj-13,progression,ii-V-I-maj,3,13,train,,,,
29811,A-4-I-VI-ii-V-maj-6,progression,I-VI-ii-V-maj,4,6,train,,,,
29812,Ab-6-i-vi-ii-V-min-208,progression,i-vi-ii-V-min,6,208,train,,,,
29813,Bb-2-I-i#-ii-V-92,progression,I-i#-ii-V,2,92,train,,,,
29814,E-4-ii-V-i-min-13,progression,ii-V-i-min,4,13,train,,,,
29815,Ab-7-ii#-V#-ii-V-233,progression,ii#-V#-ii-V,7,233,train,,,,
29816,Bb-4-ii-triV-I-44,progression,ii-triV-I,4,44,train,,,,
29817,Eb-5-ii-V-i-min-46,progression,ii-V-i-min,5,46,train,,,,
29818,G-2-iii-VI-ii-V-102,progression,iii-VI-ii-V,2,102,train,,,,
29819,A-7-iii-VI-ii-V-156,progression,iii-VI-ii-V,7,156,train,,,,
29820,Bb-6-i-vi-ii-V-min-138,progression,i-vi-ii-V-min,6,138,train,,,,
29821,F#-2-I-i#-ii-V-183,progression,I-i#-ii-V,2,183,train,,,,
29822,G-5-iii-VI-ii-V-41,progression,iii-VI-ii-V,5,41,train,,,,
29823,C#-1-I-i#-ii-V-192,progression,I-i#-ii-V,1,192,train,,,,
29824,F#-2-I-i#-ii-V-68,progression,I-i#-ii-V,2,68,train,,,,
29825,F-1-i-vi-ii-V-min-7,progression,i-vi-ii-V-min,1,7,train,,,,
29826,D-4-ii-V-i-min-26,progression,ii-V-i-min,4,26,train,,,,
29827,Ab-1-iii-VI-ii-V-135,progression,iii-VI-ii-V,1,135,train,,,,
29828,G-6-I-i#-ii-V-34,progression,I-i#-ii-V,6,34,train,,,,
29829,A-3-i-vi-ii-V-min-183,progression,i-vi-ii-V-min,3,183,train,,,,
29830,Ab-6-I-i#-ii-V-141,progression,I-i#-ii-V,6,141,train,,,,
29831,B-3-i-vi-ii-V-min-105,progression,i-vi-ii-V-min,3,105,train,,,,
29832,B-6-i-vi-ii-V-min-123,progression,i-vi-ii-V-min,6,123,train,,,,
29833,G-6-I-VI-ii-V-maj-192,progression,I-VI-ii-V-maj,6,192,train,,,,
29834,Bb-6-i-vi-ii-V-min-206,progression,i-vi-ii-V-min,6,206,train,,,,
29835,Eb-7-i-vi-ii-V-min-20,progression,i-vi-ii-V-min,7,20,train,,,,
29836,E-6-ii#-V#-ii-V-155,progression,ii#-V#-ii-V,6,155,validation,,,,
29837,Ab-5-I-VI-ii-V-maj-210,progression,I-VI-ii-V-maj,5,210,train,,,,
29838,Bb-7-I-IV7-iii-VI7-47,progression,I-IV7-iii-VI7,7,47,train,,,,
29839,E-6-i-vi-ii-V-min-93,progression,i-vi-ii-V-min,6,93,train,,,,
29840,F-6-ii#-V#-ii-V-84,progression,ii#-V#-ii-V,6,84,validation,,,,
29841,Eb-6-I-VI-ii-V-maj-70,progression,I-VI-ii-V-maj,6,70,train,,,,
29842,C#-4-ii#-V#-ii-V-167,progression,ii#-V#-ii-V,4,167,train,,,,
29843,B-4-ii#-V#-ii-V-238,progression,ii#-V#-ii-V,4,238,validation,,,,
29844,A-3-iii-VI-ii-V-184,progression,iii-VI-ii-V,3,184,train,,,,
29845,E-6-ii#-V#-ii-V-58,progression,ii#-V#-ii-V,6,58,train,,,,
29846,E-3-ii#-V#-ii-V-7,progression,ii#-V#-ii-V,3,7,train,,,,
29847,A-7-I-VI-ii-V-maj-18,progression,I-VI-ii-V-maj,7,18,train,,,,
29848,C-4-i-vi-ii-V-min-254,progression,i-vi-ii-V-min,4,254,train,,,,
